,Unnamed: 0,token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
9402,9402,760090,752TN55-SG,752TN55,,-1.0,100,,NSE,1.0
9403,9403,760099,182D040626-TB,182D040626,,-1.0,100,,NSE,1.0
9404,9404,760100,364D031226-TB,364D031226,,-1.0,100,,NSE,1.0
9405,9405,760112,SUBAHOTELS-SM,SUBAHOTELS,,-1.0,1200,,NSE,5.0
9406,9406,760149,772KL45-SG,772KL45,,-1.0,100,,NSE,1.0
9407,9407,760164,91D280526-TB,91D280526,,-1.0,100,,NSE,1.0
9408,9408,760200,728PHFL28-N0,728PHFL28,,-1.0,1,,NSE,1.0
9409,9409,760209,76825AIFL2-N0,76825AIFL2,,-1.0,1,,NSE,1.0
9410,9410,760253,742BR31-SG,742BR31,,-1.0,100,,NSE,1.0
9411,9411,760267,742TN35-SG,742TN35,,-1.0,100,,NSE,1.0
9412,9412,760274,677TN29-SG,677TN29,,-1.0,100,,NSE,1.0
9413,9413,760293,752HR41-SG,752HR41,,-1.0,100,,NSE,1.0
9414,9414,760310,705SFL28-N0,705SFL28,,-1.0,1,,NSE,1.0
9415,9415,760340,734GA35-SG,734GA35,,-1.0,100,,NSE,1.0
9416,9416,760374,915APSBC32-N0,915APSBC32,,-1.0,1,,NSE,1.0
9417,9417,760386,761WB41-SG,761WB41,,-1.0,100,,NSE,1.0
9418,9418,760393,73TFSIL29-N0,73TFSIL29,,-1.0,1,,NSE,1.0
9419,9419,760456,MARC-ST,MARC,,-1.0,1200,,NSE,5.0
9420,9420,760472,756KL44-SG,756KL44,,-1.0,100,,NSE,1.0
9421,9421,760511,747OR36-SG,747OR36,,-1.0,100,,NSE,1.0
9422,9422,760525,182D260626-TB,182D260626,,-1.0,100,,NSE,1.0
9423,9423,760599,NEXT50ADD-EQ,NEXT50ADD,,-1.0,1,,NSE,1.0
9424,9424,760612,763TN56-SG,763TN56,,-1.0,100,,NSE,1.0
9425,9425,760614,12DCCL29A-N0,12DCCL29A,,-1.0,1,,NSE,1.0
9426,9426,760634,756OR38-SG,756OR38,,-1.0,100,,NSE,1.0
9427,9427,760641,1150AFIL29-N0,1150AFIL29,,-1.0,1,,NSE,1.0
9428,9428,760649,743GS2076-GS,743GS2076,,-1.0,1,,NSE,1.0
9429,9429,760654,9PCPL28-N0,9PCPL28,,-1.0,1,,NSE,1.0
9430,9430,760656,1225IFL28-N0,1225IFL28,,-1.0,1,,NSE,1.0
9431,9431,760682,761TS52-SG,761TS52,,-1.0,100,,NSE,1.0
9432,9432,760738,87MFL36-N0,87MFL36,,-1.0,1,,NSE,1.0
9433,9433,760761,364D280127-TB,364D280127,,-1.0,100,,NSE,1.0
9434,9434,760787,764KL47-SG,764KL47,,-1.0,100,,NSE,1.0
9435,9435,760806,PFCL36A-N8,PFCL36A,,-1.0,1,,NSE,1.0
9436,9436,760817,790IHFL27-N0,790IHFL27,,-1.0,1,,NSE,1.0
9437,9437,760843,734MP33-SG,734MP33,,-1.0,100,,NSE,1.0
9438,9438,760857,CKKRETAIL-ST,CKKRETAIL,,-1.0,800,,NSE,5.0
9439,9439,760885,74GJ36A-SG,74GJ36A,,-1.0,100,,NSE,1.0
9440,9440,760913,758TN37-SG,758TN37,,-1.0,100,,NSE,1.0
9441,9441,760935,784MP47-SG,784MP47,,-1.0,100,,NSE,1.0
9442,9442,761007,776AS46-SG,776AS46,,-1.0,100,,NSE,1.0
9443,9443,761013,748KA37-SG,748KA37,,-1.0,100,,NSE,1.0
9444,9444,761078,805NMC32-N4,805NMC32,,-1.0,1,,NSE,1.0
9445,9445,761025,GICL-EQ,GICL,,-1.0,1,,NSE,1.0
9446,9446,761017,772MP45-SG,772MP45,,-1.0,100,,NSE,1.0
9447,9447,761051,774WB44-SG,774WB44,,-1.0,100,,NSE,1.0
9448,9448,761119,870IIFL28-Y7,870IIFL28,,-1.0,1,,NSE,1.0
9449,9449,761122,IIFL060326-YA,IIFL060326,,-1.0,1,,NSE,1.0
9450,9450,761197,GKSL-EQ,GKSL,,-1.0,1,,NSE,1.0
9451,9451,761307,775BTL28-N0,775BTL28,,-1.0,1,,NSE,1.0
9452,9452,761318,664TN29-SG,664TN29,,-1.0,100,,NSE,1.0
9453,9453,761322,741TN36-SG,741TN36,,-1.0,100,,NSE,1.0
9454,9454,761333,AEPL-BE,AEPL,,-1.0,1,,NSE,1.0
9455,9455,761343,875AEL29-NK,875AEL29,,-1.0,1,,NSE,1.0
9456,9456,761401,785KSFP28-N0,785KSFP28,,-1.0,1,,NSE,1.0
9457,9457,761469,SHADOWFAX-EQ,SHADOWFAX,,-1.0,1,,NSE,1.0
9458,9458,761504,915TIAPL33-N0,915TIAPL33,,-1.0,1,,NSE,1.0
9459,9459,761525,779AP51-SG,779AP51,,-1.0,100,,NSE,1.0
9460,9460,761544,ARSIFHDG-SF,ARSIFHDG,,-1.0,1,,NSE,1.0
9461,9461,761557,77PY35-SG,77PY35,,-1.0,100,,NSE,1.0
9462,9462,761569,776HR39-SG,776HR39,,-1.0,100,,NSE,1.0
9463,9463,761572,776KA41-SG,776KA41,,-1.0,100,,NSE,1.0
9464,9464,761595,ALSRG-SF,ALSRG,,-1.0,1,,NSE,1.0
9465,9465,761643,735MH31-SG,735MH31,,-1.0,100,,NSE,1.0
9466,9466,761659,807TS56-SG,807TS56,,-1.0,100,,NSE,1.0
9467,9467,761687,364D080427-TB,364D080427,,-1.0,100,,NSE,1.0
9468,9468,761720,NIMBSPROJ-EQ,NIMBSPROJ,,-1.0,1,,NSE,1.0
9469,9469,761756,738HR31-SG,738HR31,,-1.0,100,,NSE,1.0
9470,9470,761757,77UK35-SG,77UK35,,-1.0,100,,NSE,1.0
9471,9471,761831,87HMDA46-N0,87HMDA46,,-1.0,1,,NSE,1.0
9472,9472,762347,RMC-BE,RMC,,-1.0,1,,NSE,5.0
9473,9473,762428,76UP33-SG,76UP33,,-1.0,100,,NSE,1.0
9474,9474,762429,91D160726-TB,91D160726,,-1.0,100,,NSE,1.0
9475,9475,762431,364D150427-TB,364D150427,,-1.0,100,,NSE,1.0
9476,9476,762526,ABANSENT-BE,ABANSENT,,-1.0,1,,NSE,1.0
9477,9477,762543,AMBALALSA-EQ,AMBALALSA,,-1.0,1,,NSE,1.0
9478,9478,762563,BAJAJST-EQ,BAJAJST,,-1.0,1,,NSE,5.0
9479,9479,762685,FRONTSP-EQ,FRONTSP,,-1.0,1,,NSE,10.0
9480,9480,762712,HBESD-EQ,HBESD,,-1.0,1,,NSE,1.0
9481,9481,762757,KPL-EQ,KPL,,-1.0,1,,NSE,10.0
9482,9482,762772,MAFATIND-EQ,MAFATIND,,-1.0,1,,NSE,1.0
9483,9483,762787,MENNPIS-EQ,MENNPIS,,-1.0,1,,NSE,1.0
9484,9484,762802,MMWL-EQ,MMWL,,-1.0,1,,NSE,1.0
9485,9485,762834,PML-EQ,PML,,-1.0,1,,NSE,5.0
9486,9486,762929,TAALTECH-EQ,TAALTECH,,-1.0,1,,NSE,10.0
9487,9487,762939,TECHNVISN-EQ,TECHNVISN,,-1.0,1,,NSE,50.0
9488,9488,763068,781RJ49-SG,781RJ49,,-1.0,100,,NSE,1.0
9489,9489,763071,754TS33-SG,754TS33,,-1.0,100,,NSE,1.0
9490,9490,763074,77TS37-SG,77TS37,,-1.0,100,,NSE,1.0
9491,9491,763078,182D221026-TB,182D221026,,-1.0,100,,NSE,1.0
9492,9492,763082,QSIFAADG-SF,QSIFAADG,,-1.0,1,,NSE,1.0
9493,9493,763088,QSIFAARR-SF,QSIFAARR,,-1.0,1,,NSE,1.0
9494,9494,763140,925ICFL27A-N0,925ICFL27A,,-1.0,1,,NSE,1.0
9495,9495,763159,ADISOFT-ST,ADISOFT,,-1.0,800,,NSE,5.0
9496,9496,763195,768CG36-SG,768CG36,,-1.0,100,,NSE,1.0
9497,9497,763196,782CG48-SG,782CG48,,-1.0,100,,NSE,1.0
9498,9498,763200,772UP36A-SG,772UP36A,,-1.0,100,,NSE,1.0
9499,9499,763202,769UK36-SG,769UK36,,-1.0,100,,NSE,1.0
9500,9500,7662,850IIFL27-NA,850IIFL27,,-1.0,1,,NSE,1.0
9501,9501,7821,715UP32-SG,715UP32,,-1.0,100,,NSE,1.0
9502,9502,763203,91D300726-TB,91D300726,,-1.0,100,,NSE,1.0
9503,9503,763270,AAFS31C-N0,AAFS31C,,-1.0,1,,NSE,1.0
9504,9504,7848,BIL-EQ,BIL,,-1.0,1,,NSE,5.0
9505,9505,7879,SGBJAN30IX-GB,SGBJAN30IX,,-1.0,1,,NSE,1.0
9506,9506,7886,MHLXMIRU-EQ,MHLXMIRU,,-1.0,1,,NSE,1.0
9507,9507,7900,727SK32-SG,727SK32,,-1.0,100,,NSE,1.0
9508,9508,7905,728UP32-SG,728UP32,,-1.0,100,,NSE,1.0
9509,9509,7929,ZYDUSLIFE-EQ,ZYDUSLIFE,,-1.0,1,,NSE,5.0
9510,9510,7930,BYKE-BE,BYKE,,-1.0,1,,NSE,1.0
9511,9511,8012,721KA32-SG,721KA32,,-1.0,100,,NSE,1.0
9512,9512,8027,726GS2029-GS,726GS2029,,-1.0,1,,NSE,1.0
9513,9513,8163,SPENCERS-EQ,SPENCERS,,-1.0,1,,NSE,1.0
9514,9514,8191,709RJ32-SG,709RJ32,,-1.0,100,,NSE,1.0
9515,9515,8287,702TN30-SG,702TN30,,-1.0,100,,NSE,1.0
9516,9516,8308,SGBJAN27-GB,SGBJAN27,,-1.0,1,,NSE,1.0
9517,9517,837,61RJ27-SG,61RJ27,,-1.0,100,,NSE,1.0
9518,9518,8319,648RJ27-SG,648RJ27,,-1.0,100,,NSE,1.0
9519,9519,8332,717WB32-SG,717WB32,,-1.0,100,,NSE,1.0
9520,9520,8335,713AP39-SG,713AP39,,-1.0,100,,NSE,1.0
9521,9521,849,642UP30-SG,642UP30,,-1.0,100,,NSE,1.0
9522,9522,8413,MIDCAPETF-EQ,MIDCAPETF,,-1.0,1,,NSE,1.0
9523,9523,8428,RAJRILTD-BE,RAJRILTD,,-1.0,1,,NSE,1.0
9524,9524,858,655TR30-SG,655TR30,,-1.0,100,,NSE,1.0
9525,9525,8584,74WB38-SG,74WB38,,-1.0,100,,NSE,1.0
9526,9526,861,648KA31-SG,648KA31,,-1.0,100,,NSE,1.0
9527,9527,8608,SWARAJ-SM,SWARAJ,,-1.0,500,,NSE,5.0
9528,9528,8689,734UK32-SG,734UK32,,-1.0,100,,NSE,1.0
9529,9529,8701,736WB32-SG,736WB32,,-1.0,100,,NSE,1.0
9530,9530,8702,735UP34-SG,735UP34,,-1.0,100,,NSE,1.0
9531,9531,8703,736TS36-SG,736TS36,,-1.0,100,,NSE,1.0
9532,9532,8735,PROPEQUITY-SM,PROPEQUITY,,-1.0,600,,NSE,5.0
9533,9533,8770,H1876D46DD-MF,H1876D46DD,,-1.0,1,,NSE,1.0
9534,9534,8773,H1876D46DG-MF,H1876D46DG,,-1.0,1,,NSE,1.0
9535,9535,8777,H1876D46RQ-MF,H1876D46RQ,,-1.0,1,,NSE,1.0
9536,9536,8797,OBCL-EQ,OBCL,,-1.0,1,,NSE,1.0
9537,9537,8828,GAEL-EQ,GAEL,,-1.0,1,,NSE,1.0
9538,9538,8945,KAKATCEM-BE,KAKATCEM,,-1.0,1,,NSE,1.0
9539,9539,8934,718MH30-SG,718MH30,,-1.0,100,,NSE,1.0
9540,9540,8940,E2E-BE,E2E,,-1.0,1,,NSE,10.0
9541,9541,913,EQUITASBNK-EQ,EQUITASBNK,,-1.0,1,,NSE,1.0
9542,9542,9099,748PN42-SG,748PN42,,-1.0,100,,NSE,1.0
9543,9543,9117,TIPSMUSIC-EQ,TIPSMUSIC,,-1.0,1,,NSE,5.0
9544,9544,916,EIDPARRY-EQ,EIDPARRY,,-1.0,1,,NSE,5.0
9545,9545,919,EIHOTEL-EQ,EIHOTEL,,-1.0,1,,NSE,5.0
9546,9546,9158,BALAJITELE-EQ,BALAJITELE,,-1.0,1,,NSE,1.0
9547,9547,9168,SNXT50BETA-EQ,SNXT50BETA,,-1.0,1,,NSE,1.0
9548,9548,9273,843SCL27-YS,843SCL27,,-1.0,1,,NSE,1.0
9549,9549,9288,KRITIKA-EQ,KRITIKA,,-1.0,1,,NSE,1.0
9550,9550,9344,727HR30-SG,727HR30,,-1.0,100,,NSE,1.0
9551,9551,9346,PNC-BE,PNC,,-1.0,1,,NSE,1.0
9552,9552,9356,MSTCLTD-EQ,MSTCLTD,,-1.0,1,,NSE,5.0
9553,9553,9383,EMBASSY-RR,EMBASSY,,-1.0,1,,NSE,1.0
9554,9554,953,622GS2035-GS,622GS2035,,-1.0,1,,NSE,1.0
9555,9555,9384,CREATIVEYE-EQ,CREATIVEYE,,-1.0,1,,NSE,1.0
9556,9556,9428,SKIPPER-EQ,SKIPPER,,-1.0,1,,NSE,5.0
9557,9557,9517,SFMP1DR-MF,SFMP1DR,,-1.0,1,,NSE,1.0
9558,9558,9581,METROPOLIS-EQ,METROPOLIS,,-1.0,1,,NSE,5.0
9559,9559,9652,RELCHEMQ-EQ,RELCHEMQ,,-1.0,1,,NSE,1.0
9560,9560,969,675RJ30-SG,675RJ30,,-1.0,100,,NSE,1.0
9561,9561,9722,770MH32-SG,770MH32,,-1.0,100,,NSE,1.0
9562,9562,9750,ETHOSLTD-EQ,ETHOSLTD,,-1.0,1,,NSE,10.0
9563,9563,976,643AP30-SG,643AP30,,-1.0,100,,NSE,1.0
9564,9564,9756,EMUDHRA-EQ,EMUDHRA,,-1.0,1,,NSE,5.0
9565,9565,9777,78GJ32-SG,78GJ32,,-1.0,100,,NSE,1.0
9566,9566,9779,781GA32-SG,781GA32,,-1.0,100,,NSE,1.0
9567,9567,9781,782MN32-SG,782MN32,,-1.0,100,,NSE,1.0
9568,9568,9782,783WB32-SG,783WB32,,-1.0,100,,NSE,1.0
9569,9569,9858,FIDEL-SM,FIDEL,,-1.0,1000,,NSE,5.0
9570,9570,9915,783RJ32-SG,783RJ32,,-1.0,100,,NSE,1.0
9571,9571,994,652PY30-SG,652PY30,,-1.0,100,,NSE,1.0
9572,9572,9922,786MZ32-SG,786MZ32,,-1.0,100,,NSE,1.0
9573,9573,9982,85PFL26A-N7,85PFL26A,,-1.0,1,,NSE,1.0
9574,9574,99919000,SENSEX,SENSEX,,0.0,1,AMXIDX,BSE,0.0
9575,9575,99919001,BSEPSU,S&P BSE PSU,,0.0,1,AMXIDX,BSE,0.0
9576,9576,99919002,BSE100,S&P BSE 100,,0.0,1,AMXIDX,BSE,0.0
9577,9577,99919003,BSE200,S&P BSE 200,,0.0,1,AMXIDX,BSE,0.0
9578,9578,99919004,BSE500,S&P BSE 500,,0.0,1,AMXIDX,BSE,0.0
9579,9579,99919005,BSE IT,S&P BSE INFORMATION TECHNOLOGY,,0.0,1,AMXIDX,BSE,0.0
9580,9580,99919006,BSEFMC,S&P BSE FAST MOVING CONSUMER GOODS,,0.0,1,AMXIDX,BSE,0.0
9581,9581,99919007,BSE CG,S&P BSE CAPITAL GOODS,,0.0,1,AMXIDX,BSE,0.0
9582,9582,99919008,BSE CD,S&P BSE CONSUMER DURABLES,,0.0,1,AMXIDX,BSE,0.0
9583,9583,99919009,BSE HC,S&P BSE HEALTHCARE,,0.0,1,AMXIDX,BSE,0.0
9584,9584,99919011,TECK,S&P BSE TECK,,0.0,1,AMXIDX,BSE,0.0
9585,9585,99919012,BANKEX,BANKEX,,0.0,1,AMXIDX,BSE,0.0
9586,9586,99919013,AUTO,S&P BSE AUTO,,0.0,1,AMXIDX,BSE,0.0
9587,9587,99919014,METAL,S&P BSE METAL,,0.0,1,AMXIDX,BSE,0.0
9588,9588,99919015,CPSE,S&P BSE CPSE,,0.0,1,AMXIDX,BSE,0.0
9589,9589,99919016,MIDCAP,S&P BSE MIDCAP,,0.0,1,AMXIDX,BSE,0.0
9590,9590,99919017,SMLCAP,S&P BSE SMALLCAP,,0.0,1,AMXIDX,BSE,0.0
9591,9591,99919018,DOL30,S&P BSE DOLLEX 30,,0.0,1,AMXIDX,BSE,0.0
9592,9592,99919019,DOL100,S&P BSE DOLLEX 100,,0.0,1,AMXIDX,BSE,0.0
9593,9593,99919020,DOL200,S&P BSE DOLLEX 200,,0.0,1,AMXIDX,BSE,0.0
9594,9594,99919042,LRGCAP,S&P BSE LARGECAP,,0.0,1,AMXIDX,BSE,0.0
9595,9595,99919043,MIDSEL,S&P BSE MIDCAP SELECT INDEX,,0.0,1,AMXIDX,BSE,0.0
9596,9596,99919044,SMLSEL,S&P BSE SMALLCAP SELECT INDEX,,0.0,1,AMXIDX,BSE,0.0
9597,9597,99919051,OILGAS,S&P BSE OIL & GAS,,0.0,1,AMXIDX,BSE,0.0
9598,9598,99919052,POWER,S&P BSE POWER,,0.0,1,AMXIDX,BSE,0.0
9599,9599,99919053,REALTY,S&P BSE REALTY,,0.0,1,AMXIDX,BSE,0.0
9600,9600,99919054,BSEIPO,S&P BSE IPO,,0.0,1,AMXIDX,BSE,0.0
9601,9601,99919058,CARBON,S&P BSE CARBONEX,,0.0,1,AMXIDX,BSE,0.0
9602,9602,99919059,SMEIPO,S&P BSE SME IPO,,0.0,1,AMXIDX,BSE,0.0
9603,9603,99919060,INFRA,S&P BSE INDIA INFRASTRUCTURE INDEX,,0.0,1,AMXIDX,BSE,0.0
9604,9604,99919081,GREENX,S&P BSE GREENEX,,0.0,1,AMXIDX,BSE,0.0
9605,9605,99919082,SNSX50,S&P BSE SENSEX 50,,0.0,1,AMXIDX,BSE,0.0
9606,9606,99919083,SNXT50,S&P BSE SENSEX NEXT 50,,0.0,1,AMXIDX,BSE,0.0
9607,9607,99919084,ENERGY,S&P BSE ENERGY,,0.0,1,AMXIDX,BSE,0.0
9608,9608,99919085,FINSER,S&P BSE FINANCIAL SERVICES,,0.0,1,AMXIDX,BSE,0.0
9609,9609,99919086,INDSTR,S&P BSE INDUSTRIALS,,0.0,1,AMXIDX,BSE,0.0
9610,9610,99919087,TELCOM,S&P BSE TELECOM,,0.0,1,AMXIDX,BSE,0.0
9611,9611,99919088,MID150,S&P BSE 150 MIDCAP INDEX,,0.0,1,AMXIDX,BSE,0.0
9612,9612,99919089,LMI250,S&P BSE 250 LARGEMIDCAP INDEX,,0.0,1,AMXIDX,BSE,0.0
9613,9613,99919090,MSL400,S&P BSE 400 MIDSMALLCAP INDEX,,0.0,1,AMXIDX,BSE,0.0
9614,9614,500027,ATUL,ATUL,,-1.0,1,,BSE,5.0
9615,9615,500038,BALRAMCHIN,BALRAMCHIN,,-1.0,1,,BSE,5.0
9616,9616,500042,BASF,BASF,,-1.0,1,,BSE,5.0
9617,9617,500096,DABUR,DABUR,,-1.0,1,,BSE,5.0
9618,9618,500104,HINDPETRO,HINDPETRO,,-1.0,1,,BSE,5.0
9619,9619,500106,IFCI,IFCI,,-1.0,1,,BSE,1.0
9620,9620,500110,CHENNPETRO,CHENNPETRO,,-1.0,1,,BSE,5.0
9621,9621,500116,IDBI,IDBI,,-1.0,1,,BSE,1.0
9622,9622,500174,GLFL,GLFL,,-1.0,1,,BSE,1.0
9623,9623,500186,HINDOILEXP,HINDOILEXP,,-1.0,1,,BSE,5.0
9624,9624,500227,JINDALPOLY,JINDALPOLY,,-1.0,1,,BSE,5.0
9625,9625,500165,KANSAINER,KANSAINER,,-1.0,1,,BSE,5.0
9626,9626,500241,KIRLOSBROS,KIRLOSBROS,,-1.0,1,,BSE,5.0
9627,9627,500249,KSB,KSB,,-1.0,1,,BSE,5.0
9628,9628,500262,HYBRIDFIN,HYBRIDFIN,,-1.0,1,,BSE,1.0
9629,9629,500271,MFSL,MFSL,,-1.0,1,,BSE,5.0
9630,9630,500277,MIDINDIA,MIDINDIA,,-1.0,1,,BSE,1.0
9631,9631,500335,BIRLACORPN,BIRLACORPN,,-1.0,1,,BSE,5.0
9632,9632,500343,AMJLAND,AMJLAND,,-1.0,1,,BSE,1.0
9633,9633,500355,RALLIS,RALLIS,,-1.0,1,,BSE,5.0
9634,9634,500356,RAMANEWS,RAMANEWS,,-1.0,1,,BSE,1.0
9635,9635,500400,TATAPOWER,TATAPOWER,,-1.0,1,,BSE,5.0
9636,9636,500404,SUNFLAG,SUNFLAG,,-1.0,1,,BSE,5.0
9637,9637,500421,TPINDIA,TPINDIA,,-1.0,1,,BSE,1.0
9638,9638,500660,GLAXO,GLAXO,,-1.0,1,,BSE,5.0
9639,9639,500777,TNPETRO,TNPETRO,,-1.0,1,,BSE,1.0
9640,9640,500840,EIHOTEL,EIHOTEL,,-1.0,1,,BSE,5.0
9641,9641,500877,APOLLOTYRE,APOLLOTYRE,,-1.0,1,,BSE,5.0
9642,9642,501295,IITL,IITL,,-1.0,1,,BSE,5.0
9643,9643,501423,SHAILY,SHAILY,,-1.0,1,,BSE,5.0
9644,9644,501945,DHENUBUILD,DHENUBUILD,,-1.0,1,,BSE,1.0
9645,9645,502175,SAURASHCEM,SAURASHCEM,,-1.0,1,,BSE,1.0
9646,9646,502250,LERTHAI,LERTHAI,,-1.0,1,,BSE,5.0
9647,9647,502589,VAPIENTER,VAPIENTER,,-1.0,1,,BSE,5.0
9648,9648,502901,JAMSHRI,JAMSHRI,,-1.0,1,,BSE,1.0
9649,9649,502937,KESORAMIND,KESORAMIND,,-1.0,1,,BSE,1.0
9650,9650,503162,RELCHEMQ,RELCHEMQ,,-1.0,1,,BSE,5.0
9651,9651,503635,SALSAIN,SALSAIN,,-1.0,1,,BSE,5.0
9652,9652,503811,SIYSIL,SIYSIL,,-1.0,1,,BSE,5.0
9653,9653,503837,SHRAJSYNQ,SHRAJSYNQ,,-1.0,1,,BSE,1.0
9654,9654,503863,SHRMFGC,SHRMFGC,,-1.0,1,,BSE,1.0
9655,9655,504000,ELPROINTL,ELPROINTL,,-1.0,1,,BSE,5.0
9656,9656,505032,AUTOPRD,AUTOPRD,,-1.0,1,,BSE,1.0
9657,9657,505163,ZFSTEERING,ZFSTEERING,,-1.0,1,,BSE,5.0
9658,9658,505242,DYNAMATECH,DYNAMATECH,,-1.0,1,,BSE,5.0
9659,9659,505400,TEXINFRA,TEXINFRA,,-1.0,1,,BSE,1.0
9660,9660,505537,ZEEL,ZEEL,,-1.0,1,,BSE,1.0
9661,9661,505688,BHARATGEAR,BHARATGEAR,,-1.0,1,,BSE,5.0
9662,9662,505712,HIMTEK,HIMTEK,,-1.0,1,,BSE,5.0
9663,9663,505807,ROLCOEN,ROLCOEN,,-1.0,50,,BSE,5.0
9664,9664,505978,TRITONV,TRITONV,,-1.0,1,,BSE,5.0
9665,9665,506042,ZPRBHSTE,ZPRBHSTE,,-1.0,1,,BSE,5.0
9666,9666,506261,MODISONLTD,MODISONLTD,,-1.0,1,,BSE,5.0
9667,9667,506390,SUDARCOLOR,SUDARCOLOR,,-1.0,1,,BSE,5.0
9668,9668,506530,KEMP,KEMP,,-1.0,1,,BSE,5.0
9669,9669,506580,PBGLOBAL,PBGLOBAL,,-1.0,1,,BSE,1.0
9670,9670,506605,POLYCHEM,POLYCHEM,,-1.0,1,,BSE,5.0
9671,9671,506680,TECILCHEM,TECILCHEM,,-1.0,1,,BSE,1.0
9672,9672,506945,IGLFXPL-B,IGLFXPL-B,,-1.0,50,,BSE,1.0
9673,9673,507486,CAPRO,CAPRO,,-1.0,1,,BSE,1.0
9674,9674,507717,DHANUKA,DHANUKA,,-1.0,1,,BSE,5.0
9675,9675,507852,ADDIND,ADDIND,,-1.0,1,,BSE,5.0
9676,9676,507962,FYNX,FYNX,,-1.0,1,,BSE,1.0
9677,9677,509003,TRANOCE,TRANOCE,,-1.0,1,,BSE,1.0
9678,9678,47,SX50,SX50,,-1.0,1,,BSE,0.0
9679,9679,500013,ANSALAPI,ANSALAPI,,-1.0,1,,BSE,1.0
9680,9680,500043,BATAINDIA,BATAINDIA,,-1.0,1,,BSE,5.0
9681,9681,500112,SBIN,SBIN,,-1.0,1,,BSE,5.0
9682,9682,509470,BOMOXY-B1,BOMOXY-B1,,-1.0,1,,BSE,5.0
9683,9683,509496,CEMPRO,CEMPRO,,-1.0,1,,BSE,5.0
9684,9684,509567,GOACARBON,GOACARBON,,-1.0,1,,BSE,5.0
9685,9685,509635,HINDCOMPOS,HINDCOMPOS,,-1.0,1,,BSE,5.0
9686,9686,509732,KOTIC,KOTIC,,-1.0,1,,BSE,5.0
9687,9687,509782,OSEASPR,OSEASPR,,-1.0,1,,BSE,1.0
9688,9688,509820,HUHTAMAKI,HUHTAMAKI,,-1.0,1,,BSE,5.0
9689,9689,510245,SWASTIVI,SWASTIVI,,-1.0,1,,BSE,1.0
9690,9690,511038,ZARCOLEA,ZARCOLEA,,-1.0,1,,BSE,1.0
9691,9691,511048,KUSUMEL,KUSUMEL,,-1.0,1,,BSE,1.0
9692,9692,511076,AEROENTER,AEROENTER,,-1.0,1,,BSE,1.0
9693,9693,511391,INTRGLB,INTRGLB,,-1.0,1,,BSE,1.0
9694,9694,511451,DHARFIN,DHARFIN,,-1.0,1,,BSE,1.0
9695,9695,511509,VIVOBIOT,VIVOBIOT,,-1.0,1,,BSE,1.0
9696,9696,511571,CRESCENTIS,CRESCENTIS,,-1.0,1,,BSE,5.0
9697,9697,511593,LIBORDFIN,LIBORDFIN,,-1.0,1,,BSE,1.0
9698,9698,511626,RRFIN,RRFIN,,-1.0,1,,BSE,1.0
9699,9699,511628,FEDDERSHOL,FEDDERSHOL,,-1.0,1,,BSE,1.0
9700,9700,511740,RFL,RFL,,-1.0,1,,BSE,5.0
9701,9701,511768,MASTERTR,MASTERTR,,-1.0,1,,BSE,1.0
9702,9702,512008,EFCIL,EFCIL,,-1.0,1,,BSE,5.0
9703,9703,512025,ASGARD,ASGARD,,-1.0,1,,BSE,1.0
9704,9704,512091,GDIL,GDIL,,-1.0,1,,BSE,1.0
9705,9705,512099,EY,EY,,-1.0,1,,BSE,5.0
9706,9706,512103,NIDHGRN,NIDHGRN,,-1.0,1,,BSE,5.0
9707,9707,512131,SIGIND,SIGIND,,-1.0,1,,BSE,1.0
9708,9708,512149,AVANCE,AVANCE,,-1.0,1,,BSE,1.0
9709,9709,512165,ABANSENT,ABANSENT,,-1.0,1,,BSE,1.0
9710,9710,512197,SILVERO,SILVERO,,-1.0,1,,BSE,1.0
9711,9711,512213,CLASELE,CLASELE,,-1.0,1,,BSE,1.0
9712,9712,512229,VERITAS,VERITAS,,-1.0,1,,BSE,5.0
9713,9713,512257,SVARTCORP,SVARTCORP,,-1.0,1,,BSE,1.0
9714,9714,512303,ZMANSOON,ZMANSOON,,-1.0,50,,BSE,1.0
9715,9715,512361,CUPIDALBV,CUPIDALBV,,-1.0,1,,BSE,1.0
9716,9716,512408,UNIWSEC,UNIWSEC,,-1.0,1,,BSE,1.0
9717,9717,512433,ASUTENT,ASUTENT,,-1.0,100,,BSE,1.0
9718,9718,500117,DCW,DCW,,-1.0,1,,BSE,1.0
9719,9719,500150,FOSECOIND,FOSECOIND,,-1.0,1,,BSE,5.0
9720,9720,500164,GODREJIND,GODREJIND,,-1.0,1,,BSE,5.0
9721,9721,500182,HEROMOTOCO,HEROMOTOCO,,-1.0,1,,BSE,5.0
9722,9722,512517,VINVANI,VINVANI,,-1.0,1,,BSE,1.0
9723,9723,512600,ASTALLTD,ASTALLTD,,-1.0,1,,BSE,1.0
9724,9724,513097,SBCL,SBCL,,-1.0,1,,BSE,5.0
9725,9725,513121,ORICONENT,ORICONENT,,-1.0,1,,BSE,1.0
9726,9726,500215,SUNDROP,SUNDROP,,-1.0,1,,BSE,5.0
9727,9727,500246,ENVAIREL,ENVAIREL,,-1.0,1,,BSE,1.0
9728,9728,500259,LYKALABS,LYKALABS,,-1.0,1,,BSE,1.0
9729,9729,500290,MRF,MRF,,-1.0,1,,BSE,5.0
